9098:42033,12456,60020,116345,71449,7162,5742,122946,11881,66448
9106:37764,101895,106420,91395,122168,11148,123025,61968,16482,51405
9111:45806,54341,1765,85485,36485,45676,53301,48304,116384,23365
9122:56535,51868,27183,1717,33356,8230,47015,8238,23465,77219
9128:95239,57408,85927,59120,48022,7085,6678,41743,94947,81903
9135:46552,106801,23684,109474,20098,86693,42962,109288,7449,73174
9141:59936,92632,90337,80736,98251,32835,2890,116160,65955,22892
9152:41770,56724,86238,58400,106857,103261,104068,44172,29758,31207
9155:93163,59403,95565,94304,117646,67079,107645,59154,64728,78542
9157:53232,112238,63424,114781,55993,118708,47475,82611,108948,10822
9158:82425,8879,75973,67317,76722,111075,57419,88687,44453,10840
9159:72844,3244,34220,26820,3859,73946,74343,90345,22802,122771
9160:95975,55433,11281,43412,28706,121266,77132,2037,61906,5382
9161:122324,103890,99435,91864,92618,12016,36041,6488,69034,59028
9171:3694,23608,28451,6085,13930,108093,22606,11769,92020,20758
9173:94855,38333,11519,77825,6322,86952,34516,102408,114447,116548
9200:31515,120337,7858,91844,12487,20740,65283,70664,24702,24336
9224:4974,69352,46586,19080,33019,98552,115931,45313,92989,62182
9225:86383,120639,96732,110354,100466,110797,61491,81992,118058,63267
9233:19218,48785,120160,3498,46223,41858,5276,5261,107314,30092
9236:61878,64089,39323,108523,23629,24085,89980,60086,13118,68447
9237:115963,81525,53303,88475,111606,78295,41308,76446,46516,64178
9238:47474,60734,94062,73812,67985,57727,10319,105777,21437,11499
9245:64192,104365,34735,95805,116983,99362,35394,12895,70603,90780
9249:30203,33692,112941,10425,43194,72169,18409,108675,92733,63325
9256:15046,108149,50539,50670,34825,83334,103775,91415,35868,31662
9276:54278,87598,98433,31738,122662,63891,99283,58216,99641,121856
9288:67882,115285,295,3321,3810,110607,88961,79718,107113,111955
9290:27113,102209,6026,80158,44053,52336,49435,43898,3393,18089
9291:5604,66079,55113,15236,20384,112551,51978,72655,10893,37379
9310:57925,22334,40173,15561,121017,28455,26237,79447,60197,78045
9312:40753,103538,107063,117013,38480,92301,84873,64560,118266,34686
9313:1060,90030,60004,24820,112353,109479,120150,13532,31448,11318
9331:113620,17544,16752,53752,19122,107855,111523,86858,59836,52046
9333:83570,78761,48343,49466,8764,50019,86063,34796,117867,14386
9350:117534,25297,109038,58885,77024,86604,68090,91144,49700,87346
9357:35673,123166,49658,103027,24979,98032,106526,88630,104483,91493
9359:49572,85782,17162,121625,34686,78126,90769,91423,118972,16245
9364:2690,4975,29850,64768,116761,79318,115071,28753,1723,83530
9368:56268,96561,7508,115872,23094,4272,110972,45616,44430,21418
9369:38774,2859,114890,64053,77106,100192,81858,102311,1407,116246
9371:48717,21467,45504,84265,71486,111874,77735,102128,45637,72176
9381:51870,29836,67327,74705,31865,30268,7244,22767,57801,26140
9389:1129,94146,78939,109115,26603,5103,30230,44336,82019,5422
9394:16518,88377,121864,85986,55360,113067,7625,3292,61358,37864
9400:57792,111173,78776,78081,121872,111288,30517,23191,50629,17285
9402:93715,89266,31178,31795,43182,40865,76095,116090,15528,111303
9420:25717,78250,66654,120625,14565,118641,54966,82328,105379,3979
9431:62318,60353,21206,5577,53342,18600,104329,34042,64447,39641
9432:90771,60826,30797,94434,96,13289,47111,73254,16355,111430
9433:98414,7275,69086,105350,117024,79503,1362,75002,12546,46832
